attempt_id,payment_id,action,attempt_number,timestamp,result,recovered_amount
A00013138,P013138,escalate,1,2026-02-24 12:06:00,failed,0.0
A00013139,P013139,message,1,2026-03-27 07:15:00,failed,0.0
A00013140,P013140,escalate,1,2026-02-25 02:30:00,success,3385.81
A00013141,P013141,stop,1,2026-04-30 08:35:00,failed,0.0
A00013142,P013142,payment_link,1,2026-04-13 17:39:00,success,3028.18
A00013143,P013143,stop,1,2026-05-14 16:21:00,failed,0.0
A00013144,P013144,retry,1,2026-06-10 07:54:00,failed,0.0
A00013145,P013145,retry,1,2026-03-18 10:36:00,success,3082.25
A00013146,P013146,message,1,2026-01-26 16:51:00,success,3936.59
A00013147,P013147,retry,1,2026-02-22 00:38:00,success,7689.74
A00013148,P013148,escalate,1,2026-04-23 17:33:00,success,2555.72
A00013149,P013149,stop,1,2026-05-20 16:40:00,failed,0.0
A00013150,P013150,message,1,2026-05-03 22:52:00,failed,0.0
A00013151,P013151,escalate,1,2026-02-19 09:43:00,failed,0.0
A00013152,P013152,payment_link,1,2026-01-06 09:37:00,failed,0.0
A00013153,P013153,payment_link,1,2026-04-12 03:39:00,failed,0.0
A00013154,P013154,escalate,1,2026-05-29 16:39:00,failed,0.0
A00013155,P013155,stop,1,2026-02-24 03:03:00,failed,0.0
A00013156,P013156,stop,1,2026-05-13 11:33:00,failed,0.0
A00013157,P013157,message,1,2026-06-16 00:39:00,success,2199.56
A00013158,P013158,payment_link,1,2026-05-03 04:38:00,failed,0.0
A00013159,P013159,retry,1,2026-01-10 20:57:00,failed,0.0
A00013160,P013160,stop,1,2026-01-16 01:11:00,failed,0.0
A00013161,P013161,retry,1,2026-04-22 03:56:00,failed,0.0
A00013162,P013162,retry,1,2026-03-08 13:17:00,failed,0.0
A00013163,P013163,message,1,2026-04-09 23:10:00,failed,0.0
A00013164,P013164,stop,1,2026-04-18 01:40:00,failed,0.0
A00013165,P013165,stop,1,2026-03-07 00:24:00,failed,0.0
A00013166,P013166,retry,1,2026-05-16 00:42:00,success,3214.47
A00013167,P013167,escalate,1,2026-06-10 22:47:00,failed,0.0
A00013168,P013168,retry,1,2026-02-27 02:59:00,failed,0.0
A00013169,P013169,escalate,1,2026-06-24 16:13:00,failed,0.0
A00013170,P013170,retry,1,2026-04-24 17:00:00,success,5742.74
A00013171,P013171,message,1,2026-06-15 20:52:00,success,1823.96
A00013172,P013172,payment_link,1,2026-06-18 11:49:00,failed,0.0
A00013173,P013173,escalate,1,2026-04-17 14:48:00,failed,0.0
A00013174,P013174,stop,1,2026-02-10 19:30:00,failed,0.0
A00013175,P013175,payment_link,1,2026-03-27 18:39:00,failed,0.0
A00013176,P013176,payment_link,1,2026-02-03 06:14:00,failed,0.0
A00013177,P013177,escalate,1,2026-04-22 19:07:00,failed,0.0
A00013178,P013178,message,1,2026-02-15 21:19:00,failed,0.0
A00013179,P013179,message,1,2026-05-27 00:36:00,failed,0.0
A00013180,P013180,stop,1,2026-02-15 05:14:00,failed,0.0
A00013181,P013181,stop,1,2026-03-18 08:47:00,failed,0.0
A00013182,P013182,stop,1,2026-02-21 18:54:00,failed,0.0
A00013183,P013183,stop,1,2026-01-19 07:49:00,failed,0.0
A00013184,P013184,message,1,2026-05-13 04:22:00,failed,0.0
A00013185,P013185,message,1,2026-06-21 08:34:00,failed,0.0
A00013186,P013186,escalate,1,2026-05-04 22:50:00,failed,0.0
A00013187,P013187,retry,1,2026-01-27 16:21:00,success,5755.34
A00013188,P013188,message,1,2026-05-03 23:26:00,failed,0.0
A00013189,P013189,message,1,2026-04-09 07:28:00,success,917.3
A00013190,P013190,escalate,1,2026-06-14 16:47:00,success,3294.65
A00013191,P013191,stop,1,2026-02-04 18:45:00,failed,0.0
A00013192,P013192,escalate,1,2026-04-28 14:36:00,failed,0.0
A00013193,P013193,message,1,2026-04-15 15:48:00,success,2003.08
A00013194,P013194,message,1,2026-06-02 16:42:00,failed,0.0
A00013195,P013195,escalate,1,2026-05-29 16:07:00,success,3893.56
A00013196,P013196,escalate,1,2026-01-08 05:28:00,failed,0.0
A00013197,P013197,escalate,1,2026-05-30 06:21:00,failed,0.0
A00013198,P013198,stop,1,2026-06-15 09:47:00,failed,0.0
A00013199,P013199,escalate,1,2026-04-12 12:35:00,success,4604.31
A00013200,P013200,escalate,1,2026-06-24 02:41:00,success,6034.89
A00013201,P013201,retry,1,2026-05-31 07:04:00,success,3708.1
A00013202,P013202,escalate,1,2026-05-01 17:48:00,failed,0.0
A00013203,P013203,stop,1,2026-01-28 01:22:00,failed,0.0
A00013204,P013204,stop,1,2026-04-03 15:30:00,failed,0.0
A00013205,P013205,escalate,1,2026-06-11 13:25:00,success,2532.64
A00013206,P013206,message,1,2026-06-11 23:42:00,failed,0.0
A00013207,P013207,message,1,2026-05-11 17:25:00,failed,0.0
A00013208,P013208,message,1,2026-04-17 22:46:00,success,1496.29
A00013209,P013209,message,1,2026-06-25 15:19:00,failed,0.0
A00013210,P013210,escalate,1,2026-04-15 17:56:00,failed,0.0
A00013211,P013211,escalate,1,2026-04-22 21:07:00,success,2767.93
A00013212,P013212,escalate,1,2026-02-14 00:23:00,failed,0.0
A00013213,P013213,retry,1,2026-01-25 02:50:00,failed,0.0
A00013214,P013214,retry,1,2026-03-29 15:09:00,success,1084.04
A00013215,P013215,payment_link,1,2026-01-12 14:45:00,success,11671.3
A00013216,P013216,stop,1,2026-02-23 16:34:00,failed,0.0
A00013217,P013217,retry,1,2026-02-22 07:41:00,success,4818.24
A00013218,P013218,message,1,2026-02-22 11:18:00,success,3634.62
A00013219,P013219,stop,1,2026-05-02 21:38:00,failed,0.0
A00013220,P013220,escalate,1,2026-06-28 00:45:00,failed,0.0
A00013221,P013221,escalate,1,2026-02-03 10:08:00,failed,0.0
A00013222,P013222,stop,1,2026-01-31 11:32:00,failed,0.0
A00013223,P013223,message,1,2026-04-06 14:02:00,failed,0.0
A00013224,P013224,message,1,2026-06-01 08:41:00,failed,0.0
A00013225,P013225,escalate,1,2026-06-03 02:10:00,failed,0.0
A00013226,P013226,stop,1,2026-04-08 13:58:00,failed,0.0
A00013227,P013227,payment_link,1,2026-05-27 20:10:00,failed,0.0
A00013228,P013228,stop,1,2026-04-18 07:11:00,failed,0.0
A00013229,P013229,payment_link,1,2026-06-06 20:04:00,success,5503.9
A00013230,P013230,retry,1,2026-05-19 01:22:00,failed,0.0
A00013231,P013231,stop,1,2026-05-23 14:14:00,failed,0.0
A00013232,P013232,message,1,2026-03-19 20:32:00,success,3551.48
A00013233,P013233,message,1,2026-03-21 01:57:00,success,6849.78
A00013234,P013234,payment_link,1,2026-02-23 00:03:00,success,4963.83
A00013235,P013235,message,1,2026-02-28 19:18:00,success,4641.0
A00013236,P013236,retry,1,2026-03-22 03:41:00,failed,0.0
A00013237,P013237,stop,1,2026-04-30 02:57:00,failed,0.0
A00013238,P013238,payment_link,1,2026-04-27 03:01:00,failed,0.0
A00013239,P013239,escalate,1,2026-06-29 21:53:00,failed,0.0
A00013240,P013240,message,1,2026-01-31 04:43:00,failed,0.0
A00013241,P013241,stop,1,2026-02-17 06:26:00,failed,0.0
A00013242,P013242,payment_link,1,2026-03-24 09:11:00,failed,0.0
A00013243,P013243,escalate,1,2026-06-29 19:48:00,failed,0.0
A00013244,P013244,retry,1,2026-02-27 18:15:00,failed,0.0
A00013245,P013245,escalate,1,2026-01-22 01:52:00,success,5511.55
A00013246,P013246,message,1,2026-02-10 01:42:00,success,3153.9
A00013247,P013247,retry,1,2026-02-04 04:10:00,failed,0.0
A00013248,P013248,escalate,1,2026-05-22 00:47:00,failed,0.0
A00013249,P013249,message,1,2026-05-31 07:19:00,success,6632.52
A00013250,P013250,payment_link,1,2026-05-15 23:23:00,failed,0.0
A00013251,P013251,retry,1,2026-03-25 19:41:00,failed,0.0
A00013252,P013252,stop,1,2026-02-18 14:39:00,failed,0.0
A00013253,P013253,retry,1,2026-02-19 13:56:00,failed,0.0
A00013254,P013254,stop,1,2026-04-14 17:49:00,failed,0.0
A00013255,P013255,stop,1,2026-02-03 15:55:00,failed,0.0
A00013256,P013256,retry,1,2026-01-19 03:21:00,success,6322.64
A00013257,P013257,payment_link,1,2026-05-22 02:36:00,failed,0.0
A00013258,P013258,stop,1,2026-03-04 19:05:00,failed,0.0
A00013259,P013259,stop,1,2026-06-07 07:40:00,failed,0.0
A00013260,P013260,stop,1,2026-06-05 15:46:00,success,1202.34
A00013261,P013261,message,1,2026-05-12 02:59:00,failed,0.0
A00013262,P013262,payment_link,1,2026-05-19 02:42:00,failed,0.0
A00013263,P013263,retry,1,2026-01-17 23:44:00,success,1315.63
A00013264,P013264,retry,1,2026-01-13 02:09:00,failed,0.0
A00013265,P013265,escalate,1,2026-02-27 15:38:00,success,1793.71
A00013266,P013266,retry,1,2026-05-14 07:23:00,failed,0.0
A00013267,P013267,message,1,2026-04-27 07:14:00,failed,0.0
A00013268,P013268,escalate,1,2026-03-23 18:37:00,success,4517.17
A00013269,P013269,retry,1,2026-01-29 08:00:00,success,7044.91
A00013270,P013270,message,1,2026-05-04 23:14:00,failed,0.0
A00013271,P013271,message,1,2026-06-28 10:47:00,success,3719.33
A00013272,P013272,message,1,2026-02-15 22:37:00,success,5387.64
A00013273,P013273,payment_link,1,2026-03-14 23:18:00,failed,0.0
A00013274,P013274,message,1,2026-01-03 23:50:00,success,6195.15
A00013275,P013275,retry,1,2026-03-26 06:38:00,failed,0.0
A00013276,P013276,message,1,2026-04-10 08:47:00,failed,0.0
A00013277,P013277,message,1,2026-05-06 07:18:00,failed,0.0
A00013278,P013278,retry,1,2026-02-01 17:36:00,failed,0.0
A00013279,P013279,message,1,2026-04-28 04:44:00,success,1718.2
A00013280,P013280,escalate,1,2026-06-09 22:15:00,success,3596.09
A00013281,P013281,escalate,1,2026-06-18 17:07:00,failed,0.0
A00013282,P013282,stop,1,2026-03-31 14:42:00,failed,0.0
A00013283,P013283,stop,1,2026-03-04 18:08:00,failed,0.0
A00013284,P013284,stop,1,2026-04-23 09:00:00,failed,0.0
A00013285,P013285,message,1,2026-02-22 21:58:00,failed,0.0
A00013286,P013286,retry,1,2026-04-09 07:42:00,failed,0.0
A00013287,P013287,message,1,2026-06-22 15:10:00,failed,0.0
A00013288,P013288,escalate,1,2026-01-30 04:30:00,success,2075.65
A00013289,P013289,escalate,1,2026-04-23 22:09:00,success,2933.92
A00013290,P013290,escalate,1,2026-04-06 11:13:00,failed,0.0
A00013291,P013291,message,1,2026-02-19 08:15:00,failed,0.0
A00013292,P013292,retry,1,2026-01-25 13:45:00,failed,0.0
A00013293,P013293,escalate,1,2026-05-23 06:38:00,success,4819.63
A00013294,P013294,retry,1,2026-03-30 03:05:00,failed,0.0
A00013295,P013295,payment_link,1,2026-04-16 16:15:00,success,4771.02
A00013296,P013296,retry,1,2026-04-19 17:49:00,success,1703.44
A00013297,P013297,retry,1,2026-03-03 19:10:00,failed,0.0
A00013298,P013298,escalate,1,2026-05-21 04:31:00,success,5233.05
A00013299,P013299,message,1,2026-06-16 01:09:00,success,1450.81
A00013300,P013300,message,1,2026-05-04 16:02:00,failed,0.0
A00013301,P013301,message,1,2026-05-26 18:18:00,failed,0.0
A00013302,P013302,escalate,1,2026-02-21 16:34:00,success,5293.91
A00013303,P013303,retry,1,2026-04-06 11:43:00,success,1306.78
A00013304,P013304,payment_link,1,2026-04-15 12:04:00,success,19207.45
A00013305,P013305,stop,1,2026-06-12 06:41:00,failed,0.0
A00013306,P013306,payment_link,1,2026-03-05 12:08:00,failed,0.0
A00013307,P013307,escalate,1,2026-06-26 15:27:00,failed,0.0
A00013308,P013308,stop,1,2026-03-10 09:55:00,failed,0.0
A00013309,P013309,escalate,1,2026-04-26 07:49:00,failed,0.0
A00013310,P013310,escalate,1,2026-02-13 21:41:00,success,8098.33
A00013311,P013311,payment_link,1,2026-02-24 12:56:00,failed,0.0
A00013312,P013312,message,1,2026-03-02 23:17:00,success,2668.41
A00013313,P013313,retry,1,2026-01-16 15:57:00,success,13085.23
A00013314,P013314,stop,1,2026-01-08 02:45:00,failed,0.0
A00013315,P013315,message,1,2026-02-16 06:46:00,success,955.68
A00013316,P013316,stop,1,2026-01-05 02:28:00,failed,0.0
A00013317,P013317,payment_link,1,2026-04-22 14:13:00,success,4409.89
A00013318,P013318,escalate,1,2026-02-22 10:34:00,failed,0.0
A00013319,P013319,stop,1,2026-05-05 04:10:00,failed,0.0
A00013320,P013320,escalate,1,2026-05-20 23:26:00,failed,0.0
A00013321,P013321,retry,1,2026-06-26 13:07:00,success,52812.97
A00013322,P013322,escalate,1,2026-03-01 01:14:00,failed,0.0
A00013323,P013323,payment_link,1,2026-04-27 19:40:00,failed,0.0
A00013324,P013324,message,1,2026-01-21 16:43:00,success,1914.29
A00013325,P013325,escalate,1,2026-04-22 15:53:00,success,5402.52
A00013326,P013326,retry,1,2026-06-02 10:45:00,failed,0.0
A00013327,P013327,message,1,2026-06-29 06:49:00,failed,0.0
A00013328,P013328,escalate,1,2026-02-11 20:43:00,success,1911.39
A00013329,P013329,stop,1,2026-02-18 20:37:00,failed,0.0
A00013330,P013330,escalate,1,2026-01-27 04:52:00,failed,0.0
A00013331,P013331,retry,1,2026-04-11 12:55:00,success,7052.82
A00013332,P013332,stop,1,2026-05-28 12:44:00,failed,0.0
A00013333,P013333,escalate,1,2026-06-25 15:40:00,failed,0.0
A00013334,P013334,retry,1,2026-02-23 13:59:00,success,11987.04
A00013335,P013335,stop,1,2026-03-04 10:51:00,failed,0.0
A00013336,P013336,message,1,2026-04-20 20:28:00,failed,0.0
A00013337,P013337,message,1,2026-04-08 15:50:00,failed,0.0
A00013338,P013338,payment_link,1,2026-05-16 16:59:00,failed,0.0
A00013339,P013339,retry,1,2026-02-20 17:22:00,success,2173.86
A00013340,P013340,message,1,2026-01-13 00:59:00,success,2129.08
A00013341,P013341,stop,1,2026-03-25 21:08:00,failed,0.0
A00013342,P013342,message,1,2026-05-23 12:03:00,failed,0.0
A00013343,P013343,stop,1,2026-02-10 17:51:00,failed,0.0
A00013344,P013344,stop,1,2026-05-26 03:13:00,failed,0.0
A00013345,P013345,stop,1,2026-06-19 17:21:00,failed,0.0
A00013346,P013346,stop,1,2026-02-05 19:10:00,success,3256.18
A00013347,P013347,stop,1,2026-01-22 21:14:00,failed,0.0
A00013348,P013348,retry,1,2026-06-12 06:05:00,failed,0.0
A00013349,P013349,payment_link,1,2026-01-16 11:44:00,success,3068.33
A00013350,P013350,payment_link,1,2026-02-23 10:12:00,success,3531.28
A00013351,P013351,message,1,2026-01-21 12:28:00,failed,0.0
A00013352,P013352,stop,1,2026-03-10 02:36:00,failed,0.0
A00013353,P013353,escalate,1,2026-05-03 19:21:00,success,426.13
A00013354,P013354,payment_link,1,2026-03-10 10:55:00,success,4720.27
A00013355,P013355,message,1,2026-03-01 13:44:00,success,629.72
A00013356,P013356,stop,1,2026-04-13 15:07:00,failed,0.0
A00013357,P013357,message,1,2026-01-19 19:27:00,failed,0.0
A00013358,P013358,retry,1,2026-02-06 16:17:00,failed,0.0
A00013359,P013359,retry,1,2026-04-24 11:00:00,success,4966.01
A00013360,P013360,retry,1,2026-06-08 15:40:00,failed,0.0
A00013361,P013361,stop,1,2026-05-14 03:24:00,failed,0.0
A00013362,P013362,retry,1,2026-01-02 20:13:00,success,1565.23
A00013363,P013363,message,1,2026-04-06 00:10:00,success,1781.05
A00013364,P013364,retry,1,2026-03-20 10:48:00,success,3829.49
A00013365,P013365,message,1,2026-06-24 16:45:00,success,1058.45
A00013366,P013366,stop,1,2026-06-06 22:11:00,failed,0.0
A00013367,P013367,message,1,2026-03-03 07:47:00,failed,0.0
A00013368,P013368,escalate,1,2026-02-06 05:32:00,success,15585.99
A00013369,P013369,payment_link,1,2026-04-28 15:58:00,success,3158.46
A00013370,P013370,stop,1,2026-04-08 14:40:00,failed,0.0
A00013371,P013371,message,1,2026-01-17 21:35:00,success,2304.2
A00013372,P013372,retry,1,2026-04-11 16:47:00,success,1880.92
A00013373,P013373,escalate,1,2026-06-17 05:32:00,failed,0.0
A00013374,P013374,message,1,2026-05-19 13:12:00,success,34882.12
A00013375,P013375,retry,1,2026-01-18 00:50:00,failed,0.0
A00013376,P013376,stop,1,2026-05-17 01:19:00,failed,0.0
A00013377,P013377,retry,1,2026-04-14 20:53:00,success,2448.66
A00013378,P013378,escalate,1,2026-06-13 04:50:00,failed,0.0
A00013379,P013379,stop,1,2026-04-18 15:46:00,failed,0.0
A00013380,P013380,retry,1,2026-05-18 09:27:00,failed,0.0
A00013381,P013381,message,1,2026-03-27 11:52:00,failed,0.0
A00013382,P013382,retry,1,2026-05-30 08:13:00,failed,0.0
A00013383,P013383,retry,1,2026-04-24 10:35:00,success,9146.16
A00013384,P013384,retry,1,2026-06-10 12:10:00,failed,0.0
A00013385,P013385,payment_link,1,2026-01-27 18:05:00,failed,0.0
A00013386,P013386,stop,1,2026-03-28 16:06:00,failed,0.0
A00013387,P013387,stop,1,2026-01-01 18:55:00,success,3412.73
A00013388,P013388,escalate,1,2026-06-07 06:46:00,failed,0.0
A00013389,P013389,escalate,1,2026-02-23 17:05:00,failed,0.0
A00013390,P013390,retry,1,2026-03-12 16:47:00,failed,0.0
A00013391,P013391,stop,1,2026-03-23 10:53:00,failed,0.0
A00013392,P013392,stop,1,2026-06-07 21:06:00,failed,0.0
A00013393,P013393,message,1,2026-05-04 19:51:00,failed,0.0
A00013394,P013394,retry,1,2026-04-09 13:25:00,failed,0.0
A00013395,P013395,escalate,1,2026-04-26 15:22:00,success,1617.82
A00013396,P013396,payment_link,1,2026-05-29 01:17:00,success,1656.05
A00013397,P013397,escalate,1,2026-04-28 06:35:00,success,4357.44
A00013398,P013398,retry,1,2026-03-15 05:05:00,success,2273.46
A00013399,P013399,retry,1,2026-06-11 05:38:00,failed,0.0
A00013400,P013400,stop,1,2026-06-29 07:48:00,failed,0.0
A00013401,P013401,stop,1,2026-06-15 10:56:00,failed,0.0
A00013402,P013402,retry,1,2026-05-11 13:54:00,failed,0.0
A00013403,P013403,message,1,2026-05-13 23:33:00,failed,0.0
A00013404,P013404,stop,1,2026-01-28 12:41:00,failed,0.0
A00013405,P013405,stop,1,2026-03-01 10:23:00,failed,0.0
A00013406,P013406,message,1,2026-04-07 06:56:00,success,25981.16
A00013407,P013407,message,1,2026-04-17 14:35:00,failed,0.0
A00013408,P013408,escalate,1,2026-04-25 03:11:00,success,1179.04
A00013409,P013409,payment_link,1,2026-06-26 05:11:00,success,2503.73
A00013410,P013410,payment_link,1,2026-06-07 00:55:00,failed,0.0
A00013411,P013411,escalate,1,2026-02-11 21:50:00,failed,0.0
A00013412,P013412,retry,1,2026-02-26 20:58:00,failed,0.0
A00013413,P013413,payment_link,1,2026-01-25 12:27:00,failed,0.0
A00013414,P013414,escalate,1,2026-04-14 15:06:00,failed,0.0
A00013415,P013415,stop,1,2026-04-30 18:31:00,failed,0.0
A00013416,P013416,retry,1,2026-05-24 19:50:00,success,1775.81
A00013417,P013417,payment_link,1,2026-01-20 05:08:00,failed,0.0
A00013418,P013418,retry,1,2026-04-30 07:51:00,failed,0.0
A00013419,P013419,payment_link,1,2026-05-07 07:48:00,failed,0.0
A00013420,P013420,retry,1,2026-04-26 00:09:00,success,7265.23
A00013421,P013421,escalate,1,2026-02-17 11:22:00,failed,0.0
A00013422,P013422,message,1,2026-02-23 08:34:00,failed,0.0
A00013423,P013423,message,1,2026-01-31 07:43:00,failed,0.0
A00013424,P013424,stop,1,2026-03-02 09:05:00,failed,0.0
A00013425,P013425,escalate,1,2026-02-19 03:24:00,failed,0.0
A00013426,P013426,message,1,2026-02-23 04:57:00,failed,0.0
A00013427,P013427,message,1,2026-06-06 15:10:00,failed,0.0
A00013428,P013428,payment_link,1,2026-05-31 11:46:00,failed,0.0
A00013429,P013429,payment_link,1,2026-03-29 23:10:00,failed,0.0
A00013430,P013430,payment_link,1,2026-05-21 21:24:00,failed,0.0
A00013431,P013431,retry,1,2026-04-26 11:50:00,failed,0.0
A00013432,P013432,escalate,1,2026-02-08 06:32:00,failed,0.0
A00013433,P013433,message,1,2026-01-28 09:35:00,failed,0.0
A00013434,P013434,payment_link,1,2026-01-29 13:04:00,success,4366.51
A00013435,P013435,payment_link,1,2026-02-01 13:31:00,failed,0.0
A00013436,P013436,stop,1,2026-04-01 22:48:00,failed,0.0
A00013437,P013437,retry,1,2026-04-01 23:21:00,failed,0.0
A00013438,P013438,retry,1,2026-02-14 13:13:00,failed,0.0
A00013439,P013439,payment_link,1,2026-06-08 17:31:00,failed,0.0
A00013440,P013440,stop,1,2026-02-07 14:41:00,failed,0.0
A00013441,P013441,message,1,2026-01-29 08:29:00,failed,0.0
A00013442,P013442,retry,1,2026-05-13 00:10:00,failed,0.0
A00013443,P013443,payment_link,1,2026-03-08 14:21:00,success,739.83
A00013444,P013444,payment_link,1,2026-05-16 21:20:00,success,3060.18
A00013445,P013445,message,1,2026-05-18 19:14:00,success,5982.35
A00013446,P013446,retry,1,2026-04-20 14:05:00,success,3720.45
A00013447,P013447,escalate,1,2026-06-04 15:16:00,failed,0.0
A00013448,P013448,escalate,1,2026-02-22 12:17:00,failed,0.0
A00013449,P013449,stop,1,2026-06-19 12:07:00,failed,0.0
A00013450,P013450,escalate,1,2026-05-31 01:26:00,failed,0.0
A00013451,P013451,retry,1,2026-02-24 18:15:00,failed,0.0
A00013452,P013452,retry,1,2026-02-28 07:14:00,success,2603.76
A00013453,P013453,retry,1,2026-04-11 06:47:00,success,4396.82
A00013454,P013454,payment_link,1,2026-01-21 21:37:00,failed,0.0
A00013455,P013455,message,1,2026-05-23 20:58:00,failed,0.0
A00013456,P013456,escalate,1,2026-04-16 13:43:00,failed,0.0
A00013457,P013457,escalate,1,2026-02-10 19:18:00,failed,0.0
A00013458,P013458,payment_link,1,2026-02-10 16:31:00,failed,0.0
A00013459,P013459,message,1,2026-05-24 07:30:00,failed,0.0
A00013460,P013460,retry,1,2026-06-08 12:03:00,failed,0.0
A00013461,P013461,stop,1,2026-04-06 09:56:00,failed,0.0
A00013462,P013462,escalate,1,2026-05-29 03:43:00,failed,0.0
A00013463,P013463,retry,1,2026-06-20 21:18:00,success,3024.36
A00013464,P013464,payment_link,1,2026-06-29 13:10:00,success,2032.78
A00013465,P013465,stop,1,2026-04-22 15:49:00,failed,0.0
A00013466,P013466,payment_link,1,2026-03-04 08:18:00,failed,0.0
A00013467,P013467,payment_link,1,2026-01-13 21:52:00,success,1000.34
A00013468,P013468,escalate,1,2026-04-22 09:53:00,failed,0.0
A00013469,P013469,payment_link,1,2026-03-30 16:32:00,failed,0.0
A00013470,P013470,retry,1,2026-04-21 12:12:00,success,2433.62
A00013471,P013471,message,1,2026-05-26 13:43:00,success,997.62
A00013472,P013472,escalate,1,2026-01-09 19:43:00,failed,0.0
A00013473,P013473,payment_link,1,2026-05-28 03:27:00,success,4506.95
A00013474,P013474,message,1,2026-01-05 09:02:00,success,7119.9
A00013475,P013475,escalate,1,2026-01-18 09:52:00,failed,0.0
A00013476,P013476,retry,1,2026-03-26 01:38:00,success,7287.4
A00013477,P013477,retry,1,2026-06-22 01:53:00,failed,0.0
A00013478,P013478,message,1,2026-05-08 06:25:00,success,375.55
A00013479,P013479,retry,1,2026-02-03 14:05:00,success,2247.95
A00013480,P013480,message,1,2026-05-16 03:06:00,failed,0.0
A00013481,P013481,retry,1,2026-01-18 20:59:00,failed,0.0
A00013482,P013482,payment_link,1,2026-02-09 04:12:00,failed,0.0
A00013483,P013483,payment_link,1,2026-03-05 22:52:00,failed,0.0
A00013484,P013484,escalate,1,2026-02-06 17:25:00,failed,0.0
A00013485,P013485,message,1,2026-02-08 01:23:00,failed,0.0
A00013486,P013486,escalate,1,2026-02-25 04:41:00,failed,0.0
A00013487,P013487,message,1,2026-02-19 11:01:00,success,1314.99
A00013488,P013488,payment_link,1,2026-02-07 10:56:00,failed,0.0
A00013489,P013489,payment_link,1,2026-03-13 15:56:00,success,10632.82
A00013490,P013490,payment_link,1,2026-05-29 06:10:00,failed,0.0
A00013491,P013491,retry,1,2026-03-25 09:08:00,success,6287.36
A00013492,P013492,stop,1,2026-04-08 19:04:00,failed,0.0
A00013493,P013493,message,1,2026-01-18 15:44:00,success,1442.51
A00013494,P013494,escalate,1,2026-01-07 07:56:00,success,2371.8
A00013495,P013495,message,1,2026-02-05 09:30:00,success,2093.29
A00013496,P013496,retry,1,2026-03-25 15:50:00,failed,0.0
A00013497,P013497,retry,1,2026-06-15 02:19:00,failed,0.0
A00013498,P013498,message,1,2026-06-15 08:33:00,success,2920.84
A00013499,P013499,payment_link,1,2026-06-27 07:00:00,failed,0.0
A00013500,P013500,retry,1,2026-02-14 07:59:00,failed,0.0
A00013501,P013501,message,1,2026-05-25 10:55:00,success,1462.63
A00013502,P013502,retry,1,2026-04-17 17:57:00,success,1155.92
A00013503,P013503,stop,1,2026-06-10 21:19:00,failed,0.0
A00013504,P013504,stop,1,2026-06-08 22:42:00,failed,0.0
A00013505,P013505,escalate,1,2026-06-27 21:54:00,success,1090.06
A00013506,P013506,escalate,1,2026-02-25 18:37:00,success,6384.12
A00013507,P013507,escalate,1,2026-03-28 09:04:00,failed,0.0
A00013508,P013508,retry,1,2026-04-24 11:25:00,failed,0.0
A00013509,P013509,message,1,2026-05-04 22:37:00,failed,0.0
A00013510,P013510,retry,1,2026-03-19 18:55:00,failed,0.0
A00013511,P013511,message,1,2026-06-07 01:34:00,failed,0.0
A00013512,P013512,stop,1,2026-01-02 16:42:00,failed,0.0
A00013513,P013513,payment_link,1,2026-06-05 16:36:00,success,5681.98
A00013514,P013514,stop,1,2026-02-11 21:58:00,failed,0.0
A00013515,P013515,escalate,1,2026-02-10 13:24:00,success,7682.97
A00013516,P013516,message,1,2026-01-06 03:10:00,success,4126.76
A00013517,P013517,payment_link,1,2026-02-16 05:02:00,failed,0.0
A00013518,P013518,stop,1,2026-02-04 09:59:00,failed,0.0
A00013519,P013519,escalate,1,2026-06-14 09:42:00,failed,0.0
A00013520,P013520,escalate,1,2026-03-09 12:18:00,success,6135.47
A00013521,P013521,message,1,2026-05-05 18:53:00,failed,0.0
A00013522,P013522,retry,1,2026-01-31 22:54:00,failed,0.0
A00013523,P013523,retry,1,2026-06-26 16:10:00,failed,0.0
A00013524,P013524,retry,1,2026-05-03 06:12:00,success,4116.7
A00013525,P013525,payment_link,1,2026-05-03 10:32:00,failed,0.0
A00013526,P013526,retry,1,2026-02-14 05:48:00,success,6881.54
A00013527,P013527,escalate,1,2026-02-18 06:51:00,failed,0.0
A00013528,P013528,message,1,2026-05-19 04:06:00,success,2083.77
A00013529,P013529,message,1,2026-03-16 12:25:00,success,12430.53
A00013530,P013530,stop,1,2026-01-30 05:29:00,failed,0.0
A00013531,P013531,message,1,2026-03-29 01:06:00,success,2477.51
A00013532,P013532,retry,1,2026-01-02 08:32:00,success,9209.24
A00013533,P013533,payment_link,1,2026-05-18 21:49:00,failed,0.0
A00013534,P013534,retry,1,2026-01-18 11:45:00,success,5760.1
A00013535,P013535,message,1,2026-04-28 12:55:00,success,411.95
A00013536,P013536,message,1,2026-02-19 07:43:00,failed,0.0
A00013537,P013537,payment_link,1,2026-02-06 11:05:00,failed,0.0
A00013538,P013538,message,1,2026-03-05 08:16:00,failed,0.0
A00013539,P013539,escalate,1,2026-03-26 19:03:00,success,12813.29
A00013540,P013540,payment_link,1,2026-02-21 11:55:00,failed,0.0
A00013541,P013541,payment_link,1,2026-01-15 23:17:00,success,456.47
A00013542,P013542,retry,1,2026-02-09 08:02:00,failed,0.0
A00013543,P013543,message,1,2026-02-20 02:26:00,success,8710.92
A00013544,P013544,retry,1,2026-04-29 22:41:00,success,2358.8
