customer_id,customer_ltv,total_successful_payments,total_failed_payments,average_payment_amount,preferred_payment_method
C03098,15574.713133352,8,3,3538.450627027845,UPI
C03099,46555.98646231725,10,1,1247.6181289244284,UPI
C03100,23693.45578673567,8,4,3345.6697366638728,Card
C03101,43067.93126773509,13,1,1147.011269292759,NetBanking
C03102,38068.43693350123,5,1,2465.1864742438493,UPI
C03103,35922.10362258433,8,3,2061.2350815237337,Card
C03104,34001.02639528243,9,3,916.2376551613304,UPI
C03105,42562.20275895475,19,1,4325.8945041861,UPI
C03106,13629.411637522517,3,9,1508.3148497722475,UPI
C03107,15254.070050044877,9,4,1250.1188649155347,UPI
C03108,48252.45308105208,21,0,5283.526597742034,Card
C03109,53435.43714039613,21,1,2925.77229770566,Card
C03110,37365.12622231046,11,1,3236.5766509363407,UPI
C03111,27320.78543278248,12,2,3125.874080256695,UPI
C03112,21008.067804918857,3,3,3681.6720803888566,Card
C03113,15897.045193642476,7,4,1069.623142103585,Card
C03114,34970.54023511121,21,2,1279.069747511861,UPI
C03115,30382.85608273759,7,3,1508.541399594751,UPI
C03116,24149.75467460716,5,1,2376.018352392546,Card
C03117,70508.34251181371,15,0,3289.8605747222855,UPI
C03118,18566.305288346466,11,1,3424.4500292827274,UPI
C03119,82287.74938319845,13,2,3029.4603433778966,UPI
C03120,37743.490815305224,9,2,2430.433005544724,UPI
C03121,49885.776029257984,24,1,3655.1782384853377,Card
C03122,55959.022069907485,8,0,4315.5387057500375,NetBanking
C03123,50364.07456439754,13,1,5132.383583649849,Card
C03124,7765.3029498107935,5,8,1152.9704408030054,NetBanking
C03125,18787.169545315446,4,9,2931.0546373309967,UPI
C03126,113333.85671811976,20,0,20062.35475810156,NetBanking
C03127,18410.64314013451,3,1,1102.8234776416593,UPI
C03128,30385.618718864785,5,1,3478.822782632317,Card
C03129,37380.083648154876,8,3,3108.2135798521304,Card
C03130,84741.55845962754,22,1,4992.42753082298,UPI
C03131,7708.954432490237,3,9,694.7766777077172,Card
C03132,50329.965498828074,17,2,1639.8582882239873,UPI
C03133,26836.763191502316,5,3,3985.316502847188,UPI
C03134,19829.77899807176,2,8,2142.3933773173544,Card
C03135,8429.50444727299,9,2,1801.6945207185008,Card
C03136,54029.19288311385,14,0,1350.8559533638695,UPI
C03137,80367.00714917085,11,2,28978.077412881023,UPI
C03138,39918.58784948503,9,4,1668.2857118690335,UPI
C03139,15959.333823436698,2,8,1805.9552574459499,Card
C03140,76169.56911667224,22,1,3674.863933114114,UPI
C03141,25488.506742498692,8,3,1736.9767002142091,UPI
C03142,26701.770184234043,9,3,2550.545946956207,UPI
C03143,28356.670782272482,23,0,5743.494437293051,UPI
C03144,44070.70179062066,20,0,5272.121446565571,Card
C03145,50330.57164799038,19,1,4720.544142242618,UPI
C03146,39194.831494018224,3,2,2916.999982484251,UPI
C03147,8749.189565088958,8,1,1016.9356878070798,UPI
C03148,15175.178433917918,2,3,1054.9932059963558,UPI
C03149,38702.781115771315,13,1,2874.2249839658166,Card
C03150,239838.65001429865,21,1,13428.766456139681,UPI
C03151,56485.72757187909,19,1,4077.931552780696,UPI
C03152,12534.714870358042,2,9,2867.636621509949,Card
C03153,27184.987199959152,7,1,992.8892121979738,UPI
C03154,35568.354598821454,9,3,2071.8063474319597,UPI
C03155,90199.3850727773,17,1,28687.154749754125,UPI
C03156,35476.492364063146,17,0,2088.803090541209,UPI
C03157,28101.40912235488,7,2,1522.755358321578,UPI
C03158,24398.869337061496,6,1,1152.2060235946315,Card
C03159,28821.489164747414,10,2,2887.24378049163,UPI
C03160,33775.026121563365,14,2,3627.579856340707,Card
C03161,84799.78314319026,15,2,4797.7705104088145,Card
C03162,26234.836018143003,10,1,2918.9997644925215,UPI
C03163,83449.44860235836,15,0,5976.336492701823,UPI
C03164,40948.80498316926,21,0,3626.4072660180404,Card
C03165,17449.07614739996,8,1,1000.7093138437799,UPI
C03166,19539.49447436492,6,9,584.9216364976513,Card
C03167,17432.85144478473,6,5,2412.9972808733833,UPI
C03168,55385.09872013406,16,0,3207.4120124418896,Card
C03169,89385.64105401997,11,0,4859.7808037444265,UPI
C03170,31889.674101172615,7,1,2146.3906147414727,Card
C03171,29138.173261427135,12,0,1393.1598173472166,UPI
C03172,5248.104705449174,6,3,2067.012698266032,UPI
C03173,86772.93775340506,23,1,2677.9051217793244,Card
C03174,11812.589585671227,7,2,3260.8418895855234,UPI
C03175,14075.863757303612,11,2,3049.454982025499,UPI
C03176,87646.75170582253,11,2,5415.485447293704,UPI
C03177,40294.5095218441,15,1,4596.53224757492,Card
C03178,158071.72521639997,20,2,18514.865306185566,NetBanking
C03179,22044.114168119715,11,1,3887.802055830152,UPI
C03180,88862.34497731135,15,2,5810.300196647494,NetBanking
C03181,10976.57357175626,5,4,705.4705644303295,NetBanking
C03182,98447.53776745521,20,3,19363.490845403023,UPI
C03183,3745.651797720705,6,8,2711.9352171451724,UPI
C03184,4097.691157331177,2,9,2805.490025316915,UPI
C03185,59787.97322321306,24,0,5714.432262474587,Card
C03186,17979.423819523086,5,3,2413.478723504278,Card
C03187,7342.268105415034,2,6,2739.1308906415406,UPI
C03188,29592.316035958935,6,4,2246.7427953427823,UPI
C03189,60441.225607651315,12,2,3202.090391224641,Card
C03190,8180.155306184243,10,4,1052.9879669268084,UPI
C03191,77978.77393493781,11,0,4982.06360397006,Card
C03192,29757.575454264635,7,3,3761.1530094585464,UPI
C03193,30425.663106481046,11,3,2576.161289950587,UPI
C03194,68745.81872589898,20,0,5922.67085885879,UPI
C03195,74324.2868248623,13,2,2886.5901259220873,Card
C03196,166515.13147058839,20,3,9595.227555133954,UPI
C03197,30057.55956462213,4,4,1703.6583743289398,UPI
C03198,18698.143108316923,2,5,1401.8897899731905,UPI
C03199,62939.842744513786,8,0,3554.2208103093485,NetBanking
C03200,54394.51836149647,10,0,1271.348954232957,UPI
C03201,30040.198055667286,3,3,1850.402678645761,Card
C03202,7341.957096625201,1,4,1029.6231152025925,Card
C03203,66586.37396704305,15,1,1532.338668578002,UPI
C03204,56804.99254933468,14,1,2833.428658464924,NetBanking
C03205,41692.16531514365,24,1,5110.509423503532,NetBanking
C03206,8215.273592465928,5,4,542.2713098026406,UPI
C03207,38818.75982756146,19,0,5495.202762268136,UPI
C03208,21097.263886875808,8,4,1960.6520507441726,UPI
C03209,36433.482460078274,15,1,2304.234763651336,Card
C03210,77675.49351240255,9,2,5135.558657783944,Card
C03211,57685.80883045032,8,0,3317.6447406748125,UPI
C03212,62837.008476014256,17,0,1421.8143775201684,NetBanking
C03213,85409.6845559178,18,2,5975.171707877949,UPI
C03214,37921.77408466139,11,3,2480.0174713372826,UPI
C03215,47467.48768319984,10,2,2803.864109960834,UPI
C03216,6802.014009923036,3,4,1278.1525945271856,UPI
C03217,32732.553652334107,7,4,2177.4508531969313,UPI
C03218,27807.809816621968,5,2,1829.074593719102,NetBanking
C03219,199677.97897077334,18,1,14177.997662683185,UPI
C03220,121458.3727967343,17,3,15282.702265200825,Card
C03221,12558.100703284965,4,6,2799.8199941042594,Card
C03222,15272.814416921672,5,2,1008.6975918271978,UPI
C03223,14237.223071605637,4,5,2659.773030032981,UPI
C03224,41519.680079708865,11,2,2099.8922312503537,Card
C03225,15407.920258735441,6,4,2824.6886018636765,Card
C03226,32107.260411426294,6,3,2924.564423984797,UPI
C03227,14801.269375938975,6,4,962.5784937607552,Card
C03228,4247.343542985587,2,6,739.4281625543107,UPI
C03229,10734.263669951415,4,9,788.4820700790666,Card
C03230,25509.50260651844,4,1,2992.3350168571474,UPI
C03231,26053.77421861059,11,0,3454.4334423367554,Card
C03232,23990.9257959112,11,4,2939.8181661656045,Card
C03233,28868.69065064522,9,4,3664.6238948607534,UPI
C03234,26737.717354651282,5,3,3244.319562074987,Card
C03235,39553.59884033857,7,3,2325.912442588193,UPI
C03236,28831.164371964547,8,0,4810.404248457333,UPI
C03237,15695.14025425814,2,5,2788.8875506866757,UPI
C03238,53731.647198281855,19,0,4690.5363972562845,UPI
C03239,83232.31856411582,19,0,3529.8014666675895,Card
C03240,22891.32088403785,6,1,1238.396848077688,Card
C03241,80552.05940665424,20,1,4647.042750419823,NetBanking
C03242,30464.705633179965,10,1,2378.714526421503,Card
C03243,10915.407089991682,2,3,2507.3284692503285,NetBanking
C03244,72852.47423953007,11,0,5516.285860540834,UPI
C03245,68995.79706168799,24,1,2186.75511238545,Card
C03246,18575.687462530863,10,2,1703.42246684469,UPI
C03247,88216.85180383961,22,1,4419.734619364477,UPI
C03248,34193.70401610874,15,2,2628.6367444964667,UPI
C03249,45339.11375905661,9,2,4495.373628952515,Card
C03250,20274.306225781427,11,1,3155.5158826048305,Card
C03251,89699.10257018445,16,2,1747.8348323307166,NetBanking
C03252,32878.7809151523,4,2,761.4175296576742,Card
C03253,10335.358515009155,8,3,2292.5547159054067,Card
C03254,60859.68296334235,11,2,5127.831508256427,UPI
C03255,230217.37484787457,17,0,17691.480984773752,UPI
C03256,5212.11724997189,4,3,1720.8915934369913,UPI
C03257,16119.015952997688,7,1,2112.2981694961154,Card
C03258,11096.70864644946,5,3,760.1793232017435,Card
C03259,81773.52053015372,11,1,4575.134464563357,Card
C03260,27724.979345490174,7,4,2926.167251744394,Card
C03261,49214.402074071135,15,1,3147.5626676629277,Card
C03262,10015.938234319932,1,3,1578.151012654901,NetBanking
C03263,35141.44076493037,9,2,2381.983964523502,NetBanking
C03264,29398.25961774116,22,0,5175.110827436541,Card
C03265,78828.2888091531,22,2,5246.934883640101,UPI
C03266,37951.97561577869,11,1,1929.570973815989,Card
C03267,81515.56137780863,23,0,5483.822224756467,UPI
C03268,31444.94006367075,4,4,1716.0156698090595,UPI
C03269,37292.019400481324,6,4,3899.6802958327835,UPI
C03270,55486.67694406002,10,1,4760.416922467406,UPI
C03271,38637.58915115814,7,1,3517.240994699267,Card
C03272,196875.9282110136,16,1,8051.563870650643,NetBanking
C03273,11631.475988331616,3,4,580.8142084981342,Card
C03274,26834.920347815078,11,3,3786.268345562909,NetBanking
C03275,47457.24883876801,24,2,5570.76653382253,UPI
C03276,33990.4842172948,7,4,3532.3714168431734,UPI
C03277,37513.20684183004,8,0,3025.9262963294095,UPI
C03278,16313.619497914495,5,3,3757.1590269279554,UPI
C03279,69609.54788032241,14,1,1784.2580891265488,UPI
C03280,101215.45317233092,19,0,20345.119663870166,UPI
C03281,38765.99238137149,14,1,3281.032022804024,Card
C03282,62140.25225215077,23,1,5953.091369325459,UPI
C03283,74765.14117490596,22,1,2562.0242768970293,Card
C03284,18338.30913520114,4,4,1599.9087326946092,UPI
C03285,28848.901206804163,20,2,1088.4619920499247,UPI
C03286,11898.165208400496,8,4,1158.026557317148,Card
C03287,40506.35519346731,8,0,5881.86250565649,UPI
C03288,11150.166608022635,2,7,2255.590605685721,UPI
C03289,32545.413904290748,20,2,1748.527869751124,Card
C03290,18279.287567151856,1,9,1148.1076518140085,UPI
C03291,86576.83582857138,22,1,5435.650224002182,UPI
C03292,34907.89440090006,12,2,1794.708992803035,UPI
C03293,21482.428221587514,10,3,2598.107574910668,NetBanking
C03294,16110.37605155474,6,2,3534.5946349261817,UPI
C03295,81435.29146574528,24,0,3967.1273110640655,UPI
C03296,30430.273205226025,5,3,3738.5116496227033,UPI
C03297,66058.12378981372,22,2,5467.138474962096,Card
C03298,86413.05271587145,17,2,1970.3227703330817,UPI
C03299,58022.679420996894,20,1,4037.496192576594,Card
C03300,20754.907796815303,8,2,2414.964826197975,Card
C03301,34993.543864662366,12,2,4558.3857784893335,UPI
C03302,49116.882663565455,23,2,1176.5272307288697,UPI
C03303,19849.900510962947,6,2,1688.4392320363786,UPI
C03304,17043.47156946161,11,3,949.1353917042273,UPI
C03305,28957.182442584824,19,2,3575.3045686479136,UPI
C03306,6899.543961019794,2,7,2239.4097489620835,Card
C03307,16902.155836180165,11,2,2240.555751537325,Card
C03308,133241.14128441556,8,1,25302.21095696628,Card
C03309,166127.6224973027,12,3,19580.81312471548,UPI
C03310,63417.833631301335,19,2,2133.5380105664444,UPI
C03311,30858.982815181927,7,1,3815.3197976692204,UPI
C03312,32422.970688972822,6,4,2222.9643370673703,Card
C03313,15179.493116094913,8,1,3839.0244269892123,Card
C03314,49299.33253135589,10,0,3207.9690311950467,UPI
C03315,17240.682786218604,8,3,3969.5824390523903,UPI
C03316,60558.18149649026,11,2,4418.647380946168,UPI
C03317,10925.231553488451,4,3,2379.9221183709305,UPI
C03318,12381.130686785607,8,2,1882.0123356874167,UPI
C03319,72441.13485997671,20,0,3790.302480721087,UPI
C03320,8947.176731170855,10,4,1431.0538816062112,UPI
C03321,40174.12752124411,16,2,1978.0770567788759,Card
C03322,62198.51791665666,23,0,1737.0090249654527,NetBanking
C03323,6402.188425166603,2,9,2733.683352676785,UPI
C03324,218418.25776173905,8,0,11940.049542349478,UPI
C03325,16778.561863345887,7,1,3474.556662775421,Card
C03326,27213.96054698103,10,1,3016.752518991855,UPI
C03327,215777.2908998627,13,3,14727.561970202332,NetBanking
C03328,73200.17911514503,19,0,3724.814394398629,UPI
C03329,15711.982975352705,4,8,1161.9137088520852,UPI
C03330,87924.42587911678,24,0,3457.042650956437,UPI
C03331,7905.606751059944,1,7,2386.070205006582,UPI
C03332,158879.4266002404,21,1,27411.135679973235,Card
C03333,3034.734856879198,3,6,2331.630611079123,UPI
C03334,121903.87131709767,8,1,15759.492021921142,UPI
C03335,17594.907173727974,11,3,3239.813579605541,UPI
C03336,27319.830443822088,4,4,3535.2705864780164,UPI
C03337,122574.87563865772,17,1,27800.429415688737,Card
C03338,114618.79031705731,19,1,21949.225203497885,UPI
C03339,52411.081349032385,8,2,3434.120813490505,Card
C03340,10844.527726609444,6,3,1640.504294912674,UPI
C03341,50232.604913890005,20,1,5260.597159170306,Card
C03342,9425.24676818475,4,7,1484.2311780380076,Card
C03343,30327.83586426674,3,3,2404.169769925192,NetBanking
C03344,89377.3755298997,20,1,2350.4008890319114,UPI
C03345,183715.5125905116,17,1,19553.48825026027,UPI
C03346,25517.468292308185,10,4,1740.4526581278096,Card
C03347,31792.27442944284,17,0,1190.288786184275,UPI
C03348,63780.01983537717,21,1,5334.034129373232,UPI
C03349,41612.64087010328,22,0,3523.0210616717304,NetBanking
C03350,9060.10401983437,2,7,2986.3783329435187,Card
C03351,3280.905000073411,5,9,2355.6787640887915,UPI
C03352,39139.18279313797,11,4,1929.2806056677186,Card
C03353,247099.8442631832,15,3,24776.22853966191,Card
C03354,62117.68702972758,24,2,1575.723561071436,UPI
C03355,38654.94717356085,18,2,4108.240492220732,Card
C03356,28574.797004219938,20,1,3263.690552551431,UPI
C03357,43640.27422816913,15,2,1557.7787992890915,Card
C03358,11832.400450025973,6,1,764.8404354689012,UPI
C03359,13546.663604400095,4,7,1030.966008509914,UPI
C03360,75013.91155996808,9,1,3035.388085057498,NetBanking
C03361,46886.9586357939,17,2,1701.3231539010949,UPI
C03362,49448.82975254601,11,0,3705.538062234597,Card
C03363,11417.386838413997,5,3,2653.5176670994283,UPI
C03364,38953.805115546915,24,2,2870.392171661606,UPI
C03365,40866.05519422152,15,2,5272.729462070749,UPI
C03366,8370.763953145364,6,3,2558.618997591576,NetBanking
C03367,74210.69875638069,12,1,1254.205032903172,Card
C03368,39348.43000645081,3,2,2558.7858198574295,UPI
C03369,13713.099592979335,3,8,888.5002192670015,UPI
C03370,15995.508892793843,8,4,2030.7017412235664,UPI
C03371,24974.33721255286,9,4,1876.932428816101,UPI
C03372,77551.23291418861,15,1,3038.1684324009807,Card
C03373,14164.200025985361,4,7,2588.3993698907825,Card
C03374,18262.082618139866,3,4,2755.4496807787223,Card
C03375,17369.583114122823,7,1,2595.5320223756535,UPI
C03376,22350.253094128464,4,4,3743.94715717717,NetBanking
C03377,240178.77033357543,18,1,24170.859487774633,UPI
C03378,42674.02890491362,9,2,2565.3996395739327,UPI
C03379,38010.19811090384,9,1,1728.7494418812284,NetBanking
C03380,12615.761473124297,5,2,940.6685684259996,Card
C03381,30777.06174472935,10,3,3902.2894087119826,UPI
C03382,23588.414332559667,3,4,1685.0373034879035,UPI
C03383,25344.678361163617,7,2,1869.6482709409327,UPI
C03384,14024.908318277385,3,7,540.8452361959575,UPI
C03385,26986.407379034496,9,4,3770.6990220521625,Card
C03386,16596.419701103667,5,7,2636.7708527228215,Card
C03387,10307.366065250193,2,6,1348.6300072663264,UPI
C03388,61247.22412084436,11,1,5989.262804790856,NetBanking
C03389,25690.50740710042,8,2,3629.206233725872,NetBanking
C03390,78123.50221312078,21,2,2997.9506171845987,Card
C03391,8863.929906214249,8,3,1624.1230407746457,Card
C03392,165555.24300571665,12,1,10483.35453042098,UPI
C03393,11388.190272643345,2,3,797.2281077592437,UPI
C03394,11071.063332687765,3,7,1002.0426265081098,Card
C03395,9111.534917154455,6,2,2874.848022367585,UPI
C03396,36763.569009320825,4,2,3712.216646025678,Card
C03397,55694.2610170542,18,1,1799.4941448859445,Card
C03398,44466.52721875602,24,1,1739.6570750710846,UPI
C03399,16131.883012369024,4,2,1002.4091609009472,NetBanking
C03400,110721.55069340159,18,3,29522.47389835104,Card
C03401,3094.9093072717465,4,6,757.7720192386071,UPI
C03402,39354.9293170412,17,1,3707.4542575245596,Card
C03403,162453.6208561216,9,1,19005.1364401606,UPI
C03404,5282.307339000439,1,4,2737.0875470182827,NetBanking
C03405,30369.836490959264,9,1,3494.9913516120114,UPI
C03406,19949.57806701005,5,3,2171.84744285754,UPI
C03407,30363.853184880332,7,1,2609.454254356172,NetBanking
C03408,56874.52134131044,8,1,3182.0678103784985,UPI
C03409,19406.664853374856,6,1,921.4249791859054,Card
C03410,88368.84321908987,13,0,3428.0428075051495,UPI
C03411,38624.757293963135,7,3,2197.857902451406,UPI
C03412,69739.44314847351,18,1,3588.109760987816,Card
C03413,34404.79485942032,12,1,4174.794794736567,Card
C03414,189980.59109717255,13,1,17876.358315326288,Card
C03415,34157.505083669865,10,2,2315.5455637641535,Card
C03416,25643.237870099838,3,2,2773.9105572483236,Card
C03417,28144.732144226502,10,3,3554.1477838743394,NetBanking
C03418,16346.628300085662,9,3,2453.5984462994056,UPI
C03419,13849.534574413137,3,1,3218.2026776212388,NetBanking
C03420,15493.126747178587,7,1,1748.6018461446986,Card
C03421,27860.737998893444,7,2,3327.442266219284,UPI
C03422,23777.284801434835,10,3,2933.6780385386523,UPI
C03423,18068.072541686397,3,5,2810.300131439075,UPI
C03424,32314.895625334102,8,4,2174.879211588959,Card
C03425,11847.622616427841,10,2,1055.9007087752857,Card
C03426,15428.723070265547,10,1,988.0775555325915,NetBanking
C03427,6149.552571392535,1,3,2753.861533212266,Card
C03428,75448.20838585273,15,2,2840.183696248787,Card
C03429,31981.625981954116,11,2,1797.2336929038497,UPI
C03430,113931.34046757105,17,3,26469.169609527384,UPI
C03431,17336.51796931843,6,4,817.0015441146405,UPI
C03432,87849.99421623984,20,1,3384.8374711551155,Card
C03433,22902.569094123483,9,2,2592.8049170114396,Card
C03434,83564.42560423605,11,1,1319.7116507654207,UPI
C03435,49903.95435152557,22,1,5108.920812369478,NetBanking
C03436,18387.193774431507,4,3,3144.011680884218,Card
C03437,13671.694772504829,7,4,3849.618438907892,UPI
C03438,34601.94694143537,8,4,798.3323935845387,UPI
C03439,21654.071537576543,8,3,1785.8620810033528,UPI
C03440,5867.425327091081,2,8,2652.152232012459,UPI
C03441,13706.557411544278,4,1,2710.5052617097817,UPI
C03442,34664.66967596975,21,0,3903.726443260654,Card
C03443,171026.43046775795,13,0,10187.065899125106,UPI
C03444,34448.186355600315,10,0,3064.375542970979,UPI
C03445,48944.27762105486,15,1,2979.4358174917215,Card
C03446,13375.076705925034,3,7,957.9451755039952,UPI
C03447,34925.64948684742,15,0,3663.456858716664,UPI
C03448,23562.01187932588,6,3,1392.2584210498221,UPI
C03449,46716.596650717926,12,0,1001.2342951900557,Card
C03450,196556.86761903268,16,2,20600.70771853063,UPI
C03451,15556.257009013805,5,4,3592.07766770834,NetBanking
C03452,30469.053960616944,23,2,2501.1600537302515,UPI
C03453,68877.1787989298,10,2,2452.26285722765,Card
C03454,12966.66521349269,4,6,2281.0649363040866,NetBanking
C03455,18702.82192656304,3,2,993.2578191563975,Card
C03456,82801.27148241171,9,1,28296.557949647195,UPI
C03457,32092.204341797707,7,4,2961.9697065176333,NetBanking
C03458,84617.39635967,13,0,5713.788256656134,UPI
C03459,29947.342503333533,18,2,4425.84592163612,Card
C03460,17329.014755779783,3,3,3096.504990204412,UPI
C03461,26951.37668945328,5,1,2494.8851596271084,Card
C03462,69528.86927689452,12,2,2022.0316669218478,UPI
C03463,33642.37213188269,19,2,3462.6593972635906,UPI
C03464,16631.14661047233,2,9,1140.3105579862363,Card
C03465,16368.789393413585,3,5,595.4814089496637,Card
C03466,19261.17814773161,8,3,1943.1992525923267,NetBanking
C03467,76315.38613988418,24,0,1967.611066946718,UPI
C03468,35235.432261306836,4,2,1419.6408772757768,UPI
C03469,33979.92273617996,8,4,2388.555839809583,UPI
C03470,72706.75189329978,21,0,5560.622428644801,UPI
C03471,79537.81508906643,18,0,3890.5958733009097,NetBanking
C03472,18339.98350686321,1,7,2717.7966014749177,UPI
C03473,26876.102173113362,6,3,742.6359453330944,UPI
C03474,9703.621450311957,3,4,1261.7303808643533,Card
C03475,78100.69766129041,15,1,2514.9338946594976,UPI
C03476,68126.30302489747,24,2,1430.9565310823543,UPI
C03477,54776.872601895506,16,1,5228.320482633802,UPI
C03478,35195.45475373614,8,3,2606.8549730931054,UPI
C03479,42233.51770468024,8,2,5178.504879247628,UPI
C03480,29059.608624370867,10,4,2356.566986897349,Card
C03481,26674.324421356676,4,4,1041.0304314987081,Card
C03482,36962.671868605845,9,2,1540.714278075442,UPI
C03483,36358.831410706014,11,2,1142.0624977677724,NetBanking
C03484,39396.61315476123,7,3,2363.3290455539495,Card
C03485,44679.23738226818,11,0,4962.648788345877,Card
C03486,88296.54367651409,21,0,2998.9415804416585,Card
C03487,19820.2842141957,11,4,2010.0017405948317,Card
C03488,9674.61609523859,4,1,3488.720819291965,UPI
C03489,38596.310956027366,4,3,3083.9922528067573,Card
C03490,17314.81917143563,5,7,1542.364334150178,Card
C03491,5996.118122884459,3,5,1900.168383146092,NetBanking
C03492,20804.42446926391,8,3,3404.652932817588,UPI
C03493,26519.854689439213,10,2,5202.083988159492,UPI
C03494,20545.553725449092,5,1,3722.5736818744535,UPI
C03495,6113.596754643698,6,7,1879.6396017549548,UPI
C03496,38081.058995606545,11,1,3581.0810101122984,UPI
C03497,9472.861073993587,4,9,583.933577178246,Card
C03498,25878.731013169527,11,2,1652.0718099040935,UPI
C03499,55216.94626964243,21,2,4311.923605697606,UPI
C03500,213529.7193767725,14,2,29130.410211601782,Card
C03501,85608.85564000744,22,1,1595.445209477083,Card
C03502,73469.46407098143,24,1,1154.0224917626033,UPI
C03503,30932.97976405437,11,2,2812.9563995141943,UPI
C03504,86892.33766386438,11,0,3315.730333799842,UPI
C03505,51610.198516927536,16,1,4541.990354242398,Card
C03506,12309.11060055444,10,1,3235.5802989116482,UPI
C03507,57220.87249243917,18,0,4194.579272367036,UPI
C03508,48243.1946350451,12,1,1142.9373606394258,UPI
C03509,24507.81220468216,5,3,2413.0495457042325,UPI
C03510,69011.14517424119,10,1,5158.241859406972,UPI
C03511,9141.889903033152,8,1,1483.5229129538438,UPI
C03512,8290.494410625626,5,4,1726.2876464942044,UPI
C03513,38729.133208814004,5,3,2393.963291511949,UPI
C03514,192937.77520019253,16,3,23944.235912052387,Card
C03515,32744.354436350124,10,0,5165.706159232729,Card
C03516,86241.00744591567,24,1,2759.7018664334028,UPI
C03517,33055.298638702065,15,0,5463.944846574221,UPI
C03518,38171.625596569895,15,0,5182.727533949382,Card
C03519,16147.405933055627,6,7,519.2545789335852,Card
C03520,79884.94288792401,21,1,3461.9730399449186,UPI
C03521,10265.596714247604,8,3,3784.196494811372,Card
C03522,81146.26766864609,15,1,1609.513090610356,UPI
C03523,33280.66778545549,5,4,3342.7727199733363,Card
C03524,132323.59726436596,13,2,16588.649879279357,UPI
C03525,36353.56966789694,22,0,2375.8078130133044,UPI
C03526,36868.958872193616,3,4,1605.0739165431537,UPI
C03527,67610.3559219311,14,1,5834.842078064064,UPI
C03528,16243.701956071352,3,3,1015.533157803745,UPI
C03529,24413.198806870612,10,4,2125.243488444702,UPI
C03530,38792.3985631393,11,1,2330.0720296994514,NetBanking
C03531,36210.05676415126,7,3,2502.9090254361154,UPI
C03532,30399.138269841755,7,4,2248.448876879681,NetBanking
C03533,23862.953516623522,7,3,2298.497104981204,NetBanking
C03534,21961.863034900183,4,4,3662.1986453793374,NetBanking
C03535,17148.921741369748,10,1,3588.0938202923694,Card
C03536,15285.9585147167,9,4,3913.759834662877,Card
C03537,28177.911885331283,11,2,5281.558303702358,Card
C03538,52485.38326892385,17,0,2207.069224637946,UPI
C03539,59090.70790896789,23,0,1200.3499901639955,UPI
C03540,75922.43395793035,18,2,1960.230618262335,UPI
C03541,29387.226649291464,18,1,4510.632418219521,Card
C03542,9984.753769447429,2,9,2160.329762128301,Card
C03543,12444.624908573987,11,3,1695.2941750600207,UPI
C03544,7196.873990864636,1,3,2391.7330286890997,UPI
C03545,50640.20403999209,11,0,2011.2123436349063,UPI
C03546,37760.40449173177,7,1,3647.3001604532446,Card
C03547,3230.560326160441,3,5,2330.3423767775876,Card
C03548,79525.24639401666,17,2,1232.1057791173903,UPI
C03549,28613.031703099747,24,2,4541.2836999759575,Card
C03550,73278.49687523293,16,2,5713.559940473693,UPI
C03551,32054.55123836543,17,0,1782.1280032241102,NetBanking
C03552,18834.64309871647,4,9,2655.624979603999,NetBanking
C03553,33333.19528836014,17,0,1615.84233487187,Card
C03554,19556.2009358491,6,6,812.6829658954405,UPI
C03555,80185.67490766512,19,1,1602.8583523168718,UPI
C03556,82931.33140967123,22,0,5679.9051960784,Card
C03557,9239.018452211354,10,1,3616.826253570775,UPI
C03558,13753.841501333198,3,4,3036.11712059534,NetBanking
C03559,17522.163148026822,1,7,1707.662628240021,UPI
C03560,30088.425186877306,3,1,2572.260742580822,UPI
C03561,39926.83715735293,21,2,3152.2572093501717,Card
C03562,28808.838328390506,10,1,1851.6534962729284,Card
C03563,51515.46703785448,12,0,3183.611839461328,UPI
C03564,8878.736104388208,5,7,2964.1278739433355,UPI
C03565,229898.53923307886,21,0,29629.69210057653,UPI
C03566,16950.643032724452,2,4,519.2952889752173,Card
C03567,34444.94443475854,8,1,5960.655735945737,UPI
C03568,70434.84247834794,12,0,4151.27435401434,NetBanking
C03569,35895.68646986418,19,2,2156.8889111486806,Card
C03570,14642.720565260017,6,6,1739.2038783969401,UPI
C03571,77858.54514807828,22,2,4135.798533207007,UPI
C03572,10874.721474928965,10,3,1316.4570268198638,Card
C03573,71025.50243418038,16,1,4173.058730016809,UPI
C03574,32059.081456153606,11,4,1731.7531369300143,UPI
C03575,15900.653385713276,3,2,3881.8389099030355,Card
C03576,50952.88935166231,23,0,1591.4311898674491,UPI
C03577,38155.51380517217,4,4,2416.241234909534,UPI
C03578,22472.251818081037,5,4,3885.2923441596686,UPI
C03579,110772.92702950744,13,0,19328.532249234504,UPI
C03580,35299.560323959435,6,1,1141.4372926185913,UPI
C03581,72458.91117969967,16,2,26699.95767954888,UPI
C03582,13263.749938233652,11,3,2995.1205280862005,UPI
C03583,28769.506551275223,6,2,2877.7612009920967,UPI
C03584,156946.64707076765,10,3,19905.875177848015,UPI
C03585,144017.39293008976,8,3,22292.94979805455,Card
C03586,12219.147391724908,2,8,1234.3885929894345,Card
C03587,30103.81662030246,8,1,1650.0445641425854,Card
C03588,19484.25339215815,11,2,2687.102928492285,Card
C03589,39220.11486184367,17,2,5173.8468029841715,UPI
